provider_npi,provider_id,hospital_name,address,city,state,state_code,zipcode,county_name,phone_number,hospital_type,hospital_ownership,emergency_services
1982692265,100191,MEDICAL CENTER OF TRINITY,9330 SR 54,TRINITY,FL,12,34655,PASCO,(727)848-1733,Acute Care Hospitals,Proprietary,Yes
1255437794,100200,BROWARD HEALTH IMPERIAL POINT,6401 N FEDERAL HWY,FORT LAUDERDALE,FL,12,33308,BROWARD,(954)776-8500,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1134111883,100204,NORTH FLORIDA REGIONAL MEDICAL CENTER,6500 NEWBERRY RD,GAINESVILLE,FL,12,32605,ALACHUA,(352)333-4100,Acute Care Hospitals,Proprietary,Yes
1932134855,100206,MEMORIAL HOSPITAL OF TAMPA,2901 SWANN AVE,TAMPA,FL,12,33609,HILLSBOROUGH,(813)873-6400,Acute Care Hospitals,Proprietary,Yes
1306947999,100209,KENDALL REGIONAL MEDICAL CENTER,11750 BIRD RD,MIAMI,FL,12,33175,MIAMI-DADE,(305)223-3000,Acute Care Hospitals,Proprietary,Yes
1306947999,10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,AL,1,36360,DALE,(334)774-2601,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1306947999,100211,BAYFRONT HEALTH DADE CITY,13100 FT KING ROAD,DADE CITY,FL,12,33525,PASCO,(352)568-3174,Acute Care Hospitals,Proprietary,Yes
1447251616,100212,OCALA REGIONAL MEDICAL CENTER,1431 SW 1ST AVE,OCALA,FL,12,34478,MARION,(352)401-1000,Acute Care Hospitals,Proprietary,Yes
1801886106,100213,BLAKE MEDICAL CENTER,2020 59TH ST W,BRADENTON,FL,12,34209,MANATEE,(941)792-6611,Acute Care Hospitals,Proprietary,Yes
1285607739,100217,SEBASTIAN RIVER MEDICAL CENTER,13695 US HWY 1,SEBASTIAN,FL,12,32978,INDIAN RIVER,(772)589-3187,Acute Care Hospitals,Proprietary,Yes
1285607739,10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,1,35960,CHEROKEE,(256)927-5531,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1821042771,100220,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM,13681 DOCTOR'S WAY,FORT MYERS,FL,12,33912,LEE,(239)768-5000,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1821042771,100223,FORT WALTON BEACH MEDICAL CENTER,1000 MAR-WALT DR,FORT WALTON BEACH,FL,12,32547,OKALOOSA,(850)862-1111,Acute Care Hospitals,Proprietary,Yes
1821042771,100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,7201 N UNIVERSITY DR,TAMARAC,FL,12,33321,BROWARD,(954)721-2200,Acute Care Hospitals,Proprietary,Yes
1508817008,100226,ORANGE PARK MEDICAL CENTER,2001 KINGSLEY AVE,ORANGE PARK,FL,12,32073,CLAY,(904)276-8500,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1508817008,100228,WESTSIDE REGIONAL MEDICAL CENTER,8201 W BROWARD BLVD,PLANTATION,FL,12,33324,BROWARD,(954)473-6600,Acute Care Hospitals,Proprietary,Yes
1396768438,10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,1,36116,MONTGOMERY,(334)288-2100,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1396768438,100230,MEMORIAL HOSPITAL PEMBROKE,7800 SHERIDAN ST,PEMBROKE PINES,FL,12,33024,BROWARD,(954)962-9650,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1033138029,100231,WEST FLORIDA HOSPITAL,8383 N DAVIS HWY,PENSACOLA,FL,12,32514,ESCAMBIA,(850)494-4000,Acute Care Hospitals,Proprietary,Yes
1801886106,100232,PUTNAM COMMUNITY MEDICAL CENTER,611 ZEAGLER DR,PALATKA,FL,12,32177,PUTNAM,(386)326-8500,Acute Care Hospitals,Proprietary,Yes
1467444935,100234,WEST PALM HOSPITAL,2201 45TH ST,WEST PALM BEACH,FL,12,33407,PALM BEACH,(561)844-6141,Acute Care Hospitals,Proprietary,Yes
1144304189,100236,FAWCETT MEMORIAL HOSPITAL,21298 OLEAN BLVD,PORT CHARLOTTE,FL,12,33952,CHARLOTTE,(941)629-1181,Acute Care Hospitals,Proprietary,Yes
1730299041,100238,NORTHSIDE HOSPITAL,6000 49TH STREET N,SAINT PETERSBURG,FL,12,33709,PINELLAS,(813)521-5000,Acute Care Hospitals,Proprietary,Yes
1649202193,100239,EDWARD WHITE HOSPITAL,2323 9TH AVE N,SAINT PETERSBURG,FL,12,33713,PINELLAS,(727)323-1111,Acute Care Hospitals,Proprietary,Yes
1649202193,10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,1,36106,MONTGOMERY,(334)293-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1649202193,100240,ANNE BATES LEACH EYE HOSPITAL,900 NW 17TH ST,MIAMI,FL,12,33136,MIAMI-DADE,(305)326-6000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1235231044,100242,GULF COAST REGIONAL MEDICAL CENTER,449 W 23RD ST,PANAMA CITY,FL,12,32405,BAY,(850)747-7926,Acute Care Hospitals,Proprietary,Yes
1477758720,100243,BRANDON REGIONAL HOSPITAL,119 OAKFIELD DR,BRANDON,FL,12,33511,HILLSBOROUGH,(813)681-5551,Acute Care Hospitals,Proprietary,Yes
1477758720,100244,CAPE CORAL HOSPITAL,636 DEL PRADO BLVD,CAPE CORAL,FL,12,33990,LEE,(239)574-2323,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1477758720,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,1700 S 23RD ST,FORT PIERCE,FL,12,34950,SAINT LUCIE,(772)461-4000,Acute Care Hospitals,Proprietary,Yes
1073504536,100248,LARGO MEDICAL CENTER,201 14TH ST SW,LARGO,FL,12,33770,PINELLAS,(727)588-5200,Acute Care Hospitals,Proprietary,Yes
1336146695,100249,SEVEN RIVERS REGIONAL MEDICAL CENTER,6201 N SUNCOAST BLVD,CRYSTAL RIVER,FL,12,34428,CITRUS,(352)795-6560,Acute Care Hospitals,Proprietary,Yes
1336146695,10025,GEORGE H. LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,1,36854,CHAMBERS,(334)756-1400,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1336146695,100252,RAULERSON HOSPITAL,1796 HWY 441 NORTH,OKEECHOBEE,FL,12,34972,OKEECHOBEE,(863)763-2151,Acute Care Hospitals,Proprietary,Yes
1669529202,100253,JUPITER MEDICAL CENTER,1210 S OLD DIXIE HWY,JUPITER,FL,12,33458,PALM BEACH,(561)747-2234,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1669529202,100254,CAPITAL REGIONAL MEDICAL CENTER,2626 CAPITAL MEDICAL BLVD,TALLAHASSEE,FL,12,32308,LEON,(850)656-5000,Acute Care Hospitals,Proprietary,Yes
1730173584,100255,TOWN & COUNTRY HOSPITAL,6001 WEBB RD,TAMPA,FL,12,33615,HILLSBOROUGH,(813)882-7159,Acute Care Hospitals,Proprietary,Yes
1730173584,100256,REGIONAL MEDICAL CENTER BAYONET POINT,14000 FIVAY ROAD,HUDSON,FL,12,34667,PASCO,(727)819-2929,Acute Care Hospitals,Proprietary,Yes
1952360455,100258,DELRAY MEDICAL CENTER,5352 LINTON BLVD,DELRAY BEACH,FL,12,33484,PALM BEACH,(561)498-4440,Acute Care Hospitals,Proprietary,Yes
1952360455,100259,SOUTH BAY HOSPITAL,4016 SUN CITY CENTER BLVD,SUN CITY CENTER,FL,12,33573,HILLSBOROUGH,(813)634-3301,Acute Care Hospitals,Proprietary,Yes
1073549333,100260,ST LUCIE MEDICAL CENTER,1800 SE TIFFANY AVE,PORT SAINT LUCIE,FL,12,34952,SAINT LUCIE,(772)335-4000,Acute Care Hospitals,Proprietary,Yes
1073504536,100264,OAK HILL HOSPITAL,11375 CORTEZ BLVD,BROOKSVILLE,FL,12,34613,HERNANDO,(352)596-6632,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1073549333,100265,MEASE COUNTRYSIDE HOSPITAL,3231 MCMULLEN BOOTH RD,SAFETY HARBOR,FL,12,34695,PINELLAS,(727)734-6950,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1851344915,100266,GULF BREEZE HOSPITAL,1110 GULF BREEZE PKWY,GULF BREEZE,FL,12,32561,SANTA ROSA,(850)934-2000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1902832157,100267,ENGLEWOOD COMMUNITY HOSPITAL,700 MEDICAL BLVD,ENGLEWOOD,FL,12,34223,SARASOTA,(941)475-6571,Acute Care Hospitals,Proprietary,Yes
1366519548,100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,BOCA RATON,FL,12,33428,PALM BEACH,(561)488-8000,Acute Care Hospitals,Proprietary,Yes
1285662072,100269,PALMS WEST HOSPITAL,13001 SOUTHERN BLVD,LOXAHATCHEE,FL,12,33470,PALM BEACH,(561)753-4245,Acute Care Hospitals,Proprietary,Yes
1285662072,100271,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE I,12902 MAGNOLIA DR,TAMPA,FL,12,33612,HILLSBOROUGH,(813)979-3054,Acute Care Hospitals,Voluntary non-profit - Private,No
1497717516,100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,WELLINGTON,FL,12,33414,PALM BEACH,(561)798-8500,Acute Care Hospitals,Proprietary,Yes
1043259898,100276,BROWARD HEALTH CORAL SPRINGS,3000 CORAL HILLS DR,CORAL SPRINGS,FL,12,33065,BROWARD,(954)344-3000,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1417151259,100277,DOUGLAS GARDENS HOSPITAL,5200 NE 2ND AVE,MIAMI,FL,12,33137,MIAMI-DADE,(305)751-8626,Acute Care Hospitals,Voluntary non-profit - Private,No
1992921811,100281,MEMORIAL HOSPITAL WEST,703 N FLAMINGO RD,PEMBROKE PINES,FL,12,33028,BROWARD,(954)436-5000,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1134255524,100284,WESTCHESTER GENERAL HOSPITAL,2500 SW 75TH AVE,MIAMI,FL,12,33155,MIAMI-DADE,(305)263-9270,Acute Care Hospitals,Proprietary,Yes
1992921811,100285,MEMORIAL HOSPITAL MIRAMAR,1901 SW 172ND AVE,MIRAMAR,FL,12,33029,BROWARD,(954)538-4810,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1275534547,100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,6101 PINE RIDGE ROAD,NAPLES,FL,12,34119,COLLIER,(239)348-4000,Acute Care Hospitals,Proprietary,Yes
1144533795,100287,GOOD SAMARITAN MEDICAL CENTER,1309 N FLAGLER DR,WEST PALM BEACH,FL,12,33401,PALM BEACH,(561)655-5511,Acute Care Hospitals,Proprietary,Yes
1144533795,100288,ST MARY'S MEDICAL CENTER,901 45TH ST,WEST PALM BEACH,FL,12,33407,PALM BEACH,(561)840-6202,Acute Care Hospitals,Proprietary,Yes
1518927425,100289,CLEVELAND CLINIC HOSPITAL,3100 WESTON RD,WESTON,FL,12,33331,BROWARD,(954)689-5000,Acute Care Hospitals,Proprietary,Yes
1518927425,10029,EAST ALABAMA MEDICAL CENTER,2000 PEPPERELL PARKWAY,OPELIKA,AL,1,36801,LEE,(334)749-3411,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1154302024,100290,"VILLAGES REGIONAL HOSPITAL, THE",1451 EL CAMINO REAL,THE VILLAGES,FL,12,32159,SUMTER,(352)751-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1093973174,100291,WUESTHOFF MEDICAL CENTER - MELBOURNE,250 NORTH WICKHAM ROAD,MELBOURNE,FL,12,32935,BREVARD,(321)752-1200,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1528140076,100292,SACRED HEART HOSPITAL ON THE EMERALD COAST,7800 US HWY 98 W,MIRAMAR BEACH,FL,12,32550,WALTON,(850)278-3600,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1528140076,100296,DOCTORS HOSPITAL INC,5000 UNIVERSITY DR,CORAL GABLES,FL,12,33146,MIAMI-DADE,(305)666-2111,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1366436974,100299,LAKEWOOD RANCH MEDICAL CENTER,8330 LAKEWOOD RANCH BOULEVARD,BRADENTON,FL,12,34202,MANATEE,(941)782-2100,Acute Care Hospitals,Proprietary,Yes
1316107006,100302,ST CLOUD REGIONAL MEDICAL CENTER,2906 17TH STREET,SAINT CLOUD,FL,12,34769,OSCEOLA,(407)498-3432,Acute Care Hospitals,Proprietary,Yes
1316107006,100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,4201 BELFORT RD,JACKSONVILLE,FL,12,32216,DUVAL,(904)296-3700,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1427082429,100313,SACRED HEART HOSPITAL ON THE GULF,3801 E HWY 98,PORT SAINT JOE,FL,12,32456,GULF,(850)229-5600,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1427082429,100314,WEST KENDALL BAPTIST HOSPITAL,9555 SW 162 AVE,MIAMI,FL,12,33196,MIAMI-DADE,(786)467-2011,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1679589261,100315,VIERA HOSPITAL,8745 N WICKHAM RD,MELBOURNE,FL,12,32940,BREVARD,(321)434-9000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1710961602,100316,PALM BAY HOSPITAL,"1425 MALABAR RD, NE",PALM BAY,FL,12,32907,BREVARD,(321)434-8000,Acute Care Hospitals,Proprietary,Yes
1710961602,100319,FLORIDA HOSPITAL WESLEY CHAPEL,2600 BRUCE B DOWNS BLVD,WESLEY CHAPEL,FL,12,33544,PASCO,(813)929-5490,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1710961602,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,1,36278,RANDOLPH,(256)357-2111,Acute Care Hospitals,Government - Local,Yes
1336149707,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,1,35233,JEFFERSON,(205)934-4011,Acute Care Hospitals,Government - State,Yes
1730156829,10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,1,36078,ELMORE,(334)283-6541,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1366436974,10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,1,35058,CULLMAN,(256)737-2000,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1730156829,10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,1,36420,COVINGTON,(334)222-8466,Acute Care Hospitals,Proprietary,Yes
1730156829,10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,1,36201,CALHOUN,(256)235-8900,Acute Care Hospitals,Proprietary,Yes
1629062187,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,1,35801,MADISON,(256)265-1000,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1629062187,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,1,35903,ETOWAH,(256)494-4000,Acute Care Hospitals,Proprietary,Yes
1235235524,10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,1,35570,MARION,(205)921-6200,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1235235524,10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,1,35555,FAYETTE,(205)932-5966,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1235235524,10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,1,35901,ETOWAH,(256)543-5200,Acute Care Hospitals,Proprietary,Yes
1699801324,10047,GEORGIANA MEDICAL CENTER,515 N MIRANDA AVENUE,GEORGIANA,AL,1,36033,BUTLER,(334)376-2205,Acute Care Hospitals,Proprietary,Yes
1891755179,10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,AL,1,36330,COFFEE,(334)347-0584,Acute Care Hospitals,Proprietary,Yes
1891755179,10051,GREENE COUNTY HOSPITAL,509 WILSON AVENUE,EUTAW,AL,1,35462,GREENE,(205)372-3388,Acute Care Hospitals,Government - Local,Yes
1992706626,10052,LAKE MARTIN COMMUNITY HOSPITAL,201 MARIARDEN ROAD,DADEVILLE,AL,1,36853,TALLAPOOSA,(256)825-7821,Acute Care Hospitals,Proprietary,Yes
1831152024,10054,DECATUR MORGAN HOSPITAL-PARKWAY CAMPUS,1874 BELTLINE RD SW,DECATUR,AL,1,35601,MORGAN,(256)350-2211,Acute Care Hospitals,Proprietary,Yes
1124090014,10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,1,36305,HOUSTON,(334)793-5000,Acute Care Hospitals,Proprietary,Yes
1124090014,10056,ST VINCENT'S BIRMINGHAM,810 ST VINCENT'S DRIVE,BIRMINGHAM,AL,1,35205,JEFFERSON,(205)939-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1487684551,10057,VA NORTH FLORIDA/SOUTH GEORGIA HEALTHCARE SYSTEM,1601 S W ARCHER ROAD,GAINESVILLE,FL,12,32608,ALACHUA,(352)376-1611,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
1487684551,10058,BIBB MEDICAL CENTER,208 PIERSON AVE,CENTREVILLE,AL,1,35042,BIBB,(205)926-4881,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1336255116,10059,LAWRENCE MEDICAL CENTER,202 HOSPITAL STREET,MOULTON,AL,1,35650,LAWRENCE,(256)974-2200,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1336255116,10061,HIGHLANDS MEDICAL CENTER,380 WOODS COVE ROAD,SCOTTSBORO,AL,1,35768,JACKSON,(256)259-4444,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1336255116,10062,WIREGRASS MEDICAL CENTER,1200 W MAPLE AVENUE,GENEVA,AL,1,36340,GENEVA,(334)684-3655,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1902826209,10063,TAMPA VA MEDICAL CENTER,13000 BRUCE B DOWNS BLVD.,TAMPA,FL,12,33612,HILLSBOROUGH,(813)972-2000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
1902826209,10064,MIAMI VA MEDICAL CENTER,1201 N W 16TH STREET,MIAMI,FL,12,33125,MIAMI-DADE,(305)324-4455,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
1780826859,10065,RUSSELL HOSPITAL,3316 HIGHWAY 280,ALEXANDER CITY,AL,1,35010,TALLAPOOSA,(256)329-7100,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1831152024,10065,W PALM BEACH VA MEDICAL CENTER,7305 N. MILITARY TRAIL,WEST PALM BEACH,FL,12,33410,PALM BEACH,(561)422-8600,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
1780826859,10066,FLORALA MEMORIAL HOSPITAL,24273 FIFTH AVENUE,FLORALA,AL,1,36442,COVINGTON,(334)858-3287,Acute Care Hospitals,Proprietary,Yes
1003998345,10069,MEDICAL CENTER BARBOUR,820 W WASHINGTON ST,EUFAULA,AL,1,36027,BARBOUR,(334)688-7271,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1336235191,10073,CLAY COUNTY HOSPITAL,83825 HIGHWAY 9    P O BOX 1270,ASHLAND,AL,1,36251,CLAY,(256)354-2131,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1336235191,10078,NORTHEAST ALABAMA REGIONAL MED CENTER,400 EAST 10TH STREET,ANNISTON,AL,1,36207,CALHOUN,(256)235-5121,Acute Care Hospitals,Government - Local,Yes
1902859184,10079,ATHENS-LIMESTONE HOSPITAL,700 WEST MARKET STREET,ATHENS,AL,1,35611,LIMESTONE,(256)233-9292,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1902859184,10083,SOUTH BALDWIN REGIONAL MEDICAL CENTER,1613 NORTH MCKENZIE STREET,FOLEY,AL,1,36535,BALDWIN,(251)949-3400,Acute Care Hospitals,Proprietary,Yes
1902859184,10085,DECATUR MORGAN HOSPITAL-DECATUR CAMPUS,1201 7TH STREET SE,DECATUR,AL,1,35601,MORGAN,(256)341-2000,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1821011453,10087,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,1,36617,MOBILE,(251)471-7110,Acute Care Hospitals,Government - State,Yes
1821011453,10089,WALKER BAPTIST MEDICAL CENTER,3400 HIGHWAY 78 EAST,JASPER,AL,1,35502,WALKER,(205)387-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1245225044,10090,PROVIDENCE HOSPITAL,6801 AIRPORT BOULEVARD,MOBILE,AL,1,36608,MOBILE,(251)633-1000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1366580581,10091,GROVE HILL MEMORIAL HOSPITAL,295 JACKSON HWY S,GROVE HILL,AL,1,36451,CLARKE,(251)275-3191,Acute Care Hospitals,Government - Local,Yes
1922173251,10092,D C H REGIONAL MEDICAL CENTER,809 UNIVERSITY BOULEVARD EAST,TUSCALOOSA,AL,1,35401,TUSCALOOSA,(205)759-7111,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1205828365,10095,HALE COUNTY HOSPITAL,508 GREEN STREET,GREENSBORO,AL,1,36744,HALE,(334)624-3024,Acute Care Hospitals,Government - Local,Yes
1205828365,10097,ELMORE COMMUNITY HOSPITAL,500 HOSPITAL DRIVE,WETUMPKA,AL,1,36092,ELMORE,(334)567-4311,Acute Care Hospitals,Government - State,Yes
1205828365,10099,D W MCMILLAN MEMORIAL HOSPITAL,1301 BELLEVILLE AVENUE,BREWTON,AL,1,36426,ESCAMBIA,(251)867-8061,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1730119934,10100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,1,36532,BALDWIN,(251)928-2375,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1730119934,10101,CITIZENS BAPTIST MEDICAL CENTER,604 STONE AVENUE,TALLADEGA,AL,1,35161,TALLADEGA,(256)761-4542,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1215930045,10102,J PAUL JONES HOSPITAL,317 MCWILLIAMS AVENUE,CAMDEN,AL,1,36726,WILCOX,(334)682-4131,Acute Care Hospitals,Government - Hospital District or Authority,No
1215930045,10103,BAPTIST MEDICAL CENTER-PRINCETON,701 PRINCETON AVENUE SOUTHWEST,BIRMINGHAM,AL,1,35211,JEFFERSON,(205)783-3800,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1265417299,10104,TRINITY MEDICAL CENTER,800 MONTCLAIR RD,BIRMINGHAM,AL,1,35213,JEFFERSON,(205)592-1000,Acute Care Hospitals,Proprietary,Yes
1245225044,10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,AL,1,36067,AUTAUGA,(334)361-4267,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1265417299,10109,PICKENS COUNTY MEDICAL CENTER,241 ROBERT K WILSON DRIVE,CARROLLTON,AL,1,35447,PICKENS,(205)367-8111,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1265417299,10110,BULLOCK COUNTY HOSPITAL,102 WEST CONECUH AVENUE,UNION SPRINGS,AL,1,36089,BULLOCK,(334)738-2140,Acute Care Hospitals,Proprietary,Yes
1679504302,10112,BRYAN W WHITFIELD MEM HOSP INC,105 HIGHWAY 80 EAST,DEMOPOLIS,AL,1,36732,MARENGO,(334)289-4000,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1679504302,10113,MOBILE INFIRMARY,5 MOBILE INFIRMARY CIRCLE,MOBILE,AL,1,36652,MOBILE,(251)435-4700,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1952578627,10114,"MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM",995 9TH AVENUE SOUTHWEST,BESSEMER,AL,1,35021,JEFFERSON,(205)481-7000,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1114003613,10118,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,1015 MEDICAL CENTER PARKWAY,SELMA,AL,1,36701,DALLAS,(334)418-4100,Acute Care Hospitals,Proprietary,Yes
1114003613,10120,MONROE COUNTY HOSPITAL,"2016 SOUTH ALABAMA AVENUE, BOX 886",MONROEVILLE,AL,1,36460,MONROE,(251)575-3111,Acute Care Hospitals,Government - Local,Yes
1245230804,10125,LAKELAND COMMUNITY HOSPITAL,42024 HIGHWAY 195 E     POST OFFICE BOX 780,HALEYVILLE,AL,1,35565,WINSTON,(205)485-7117,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1245230804,10126,TROY REGIONAL MEDICAL CENTER,1330 HIGHWAY 231 SOUTH,TROY,AL,1,36081,PIKE,(334)670-5000,Acute Care Hospitals,Government - Federal,Yes
1770584625,10128,JACKSON MEDICAL CENTER,220 HOSPITAL DRIVE,JACKSON,AL,1,36545,CLARKE,(251)246-9021,Acute Care Hospitals,Proprietary,Yes
1245225044,10129,NORTH BALDWIN INFIRMARY,1815 HAND AVENUE,BAY MINETTE,AL,1,36507,BALDWIN,(251)937-5521,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1770584625,10130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,1,35125,SAINT CLAIR,(205)338-3301,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1811050404,101300,FLORIDA HOSPITAL WAUCHULA,533 CARLTON ST,WAUCHULA,FL,12,33873,HARDEE,(863)773-3101,Critical Access Hospitals,Voluntary non-profit - Church,Yes
1154322246,101301,SHANDS LIVE OAK REGIONAL MEDICAL CENTER,1100 SW 11TH ST,LIVE OAK,FL,12,32060,SUWANNEE,(904)362-1413,Critical Access Hospitals,Proprietary,Yes
1861477465,101302,CAMPBELLTON GRACEVILLE HOSPITAL,5429 COLLEGE DRIVE,GRACEVILLE,FL,12,32440,JACKSON,(850)263-7201,Critical Access Hospitals,Government - State,Yes
1861477465,101303,LAKE BUTLER HOSPITAL HAND SURGERY CENTER,850 E MAIN ST,LAKE BUTLER,FL,12,32054,UNION,(386)496-2323,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1033164553,101304,CALHOUN-LIBERTY HOSPITAL INC,20370 NE BURNS AVE,BLOUNTSTOWN,FL,12,32424,CALHOUN,(850)674-3493,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1033164553,101305,GEORGE E WEEMS MEMORIAL HOSPITAL,135 AVE G,APALACHICOLA,FL,12,32320,FRANKLIN,(850)653-8853,Critical Access Hospitals,Government - Local,Yes
1689689275,101307,DOCTORS MEMORIAL HOSPITAL,2600 HOSPITAL DR,BONIFAY,FL,12,32425,HOLMES,(850)547-1120,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1689689275,101308,NORTHWEST FLORIDA COMMUNITY HOSPITAL,1360 BRICKYARD RD,CHIPLEY,FL,12,32428,WASHINGTON,(850)638-1610,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1407890189,101309,HENDRY REGIONAL MEDICAL CENTER,524 W SAGAMORE AVE,CLEWISTON,FL,12,33440,HENDRY,(863)902-3033,Critical Access Hospitals,Voluntary non-profit - Other,Yes
