nursing_home_provider_info_id,provnum,provider_id,provider_name,address,city,state,zipcode,phone,county_ssa,county_name,ownership,bedcert,restot,certification,inhosp,lbn,participation_date,ccrc_facil,ssf,chow_last,resfamcouncil,sprinkler_status,overall_rating,overall_rating_fn,survey_rating,survey_rating_fn,quality_rating,quality_rating_fn,staffing_rating,staffing_rating_fn,RN_staffing_rating,RN_staffing_rating_fn,STAFFING_FLAG,PT_STAFFING_FLAG,AIDHRD,VOCHRD,RNHRD,TOTLICHRD,TOTHRD,PTHRD,exp_aide,exp_lpn,exp_rn,exp_total,adj_aide,adj_lpn,adj_rn,adj_total,cycle_1_defs,cycle_1_nfromdefs,cycle_1_nfromcomp,cycle_1_defs_score,CYCLE_1_SURVEY_DATE,CYCLE_1_NUMREVIS,CYCLE_1_REVISIT_SCORE,CYCLE_1_TOTAL_SCORE,cycle_2_defs,cycle_2_nfromdefs,cycle_2_nfromcomp,cycle_2_defs_score,CYCLE_2_SURVEY_DATE,CYCLE_2_NUMREVIS,CYCLE_2_REVISIT_SCORE,CYCLE_2_TOTAL_SCORE,cycle_3_defs,cycle_3_nfromdefs,cycle_3_nfromcomp,cycle_3_defs_score,CYCLE_3_SURVEY_DATE,CYCLE_3_NUMREVIS,CYCLE_3_REVISIT_SCORE,CYCLE_3_TOTAL_SCORE,WEIGHTED_ALL_CYCLES_SCORE,incident_cnt,cmplnt_cnt,FINE_CNT,FINE_TOT,PAYDEN_CNT,TOT_PENLTY_CNT,FILEDATE
b10035,335432,100030,KOMANOFF CTR FOR GERIATRIC & REHAB MEDICINE,375 EAST BAY DRIVE,LONG BEACH,NY,11561,(516) 897-1220,400,Nassau,Non profit - Corporation,200,146,Medicare and Medicaid,NO,LONG BEACH MEMORIAL NURSING HOME,11/11/74,N,N,N,Resident,Yes,3,,3,,4,,3,,4,,,,1.71678,0.77603,0.71849,1.49452,3.2113,0.13801,2.23474,0.65796,0.98504,3.87775,1.88499,0.97894,0.54501,3.33813,6,5,1,32,8/14/13,1,0,32,2,2,0,12,8/8/12,1,0,12,5,5,0,20,8/11/11,1,0,20,23.333,0,1,0,0,0,0,"10/1/14
"
b10036,335433,100032,MCAULEY RESIDENCE,1503 MILITARY ROAD,KENMORE,NY,14217,(716) 447-6600,240,Erie,For profit - Corporation,160,154,Medicare and Medicaid,NO,THE MCAULEY RESIDENCE,9/23/74,N,N,N,Resident,Partial,3,,2,,5,,2,,3,,,,1.42792,0.91104,0.63506,1.5461,2.97402,0.24448,2.60657,0.6277,1.0727,4.30697,1.34417,1.20465,0.44236,2.78339,9,7,2,40,11/4/13,1,0,40,4,4,0,16,9/6/12,1,0,16,4,2,2,16,10/4/11,1,0,16,28,0,4,0,0,0,0,"10/1/14
"
b10037,335434,100034,LITTLE NECK CARE CENTER,260 19 NASSAU BLVD,LITTLE NECK,NY,11362,(718) 423-6400,590,Queens,For profit - Corporation,120,115,Medicare and Medicaid,NO,LITTLE NECK CARE CENTER LLC.,9/1/76,N,N,N,Resident,Yes,4,,4,,5,,1,,1,,,,1.2087,0.42739,0.46478,0.89217,2.10087,0.04348,2.6307,0.71114,1.25566,4.5975,1.12738,0.49882,0.27657,1.84196,1,1,0,8,3/4/14,0,0,8,3,3,0,12,1/28/13,1,0,12,4,4,0,8,1/23/12,1,0,8,9.333,0,0,0,0,0,0,"10/1/14
"
b10038,335435,100035,"JENNIE B RICHMOND CHAFFEE NURSING HOME CO., INC.",222 EAST MAIN STREET,SPRINGVILLE,NY,14141,(716) 592-2871,240,Erie,Non profit - Corporation,80,68,Medicare and Medicaid,YES,JENNIE B. RICHMOND CHAFFEE NURSING HOME COMPANY,2/1/75,N,N,N,Resident,Yes,4,,4,,3,,4,,4,,,,2.46912,0.92868,0.86103,1.78971,4.25883,0.11985,2.40455,0.59554,0.99211,3.99219,2.51959,1.2943,0.64848,4.30012,4,4,0,12,2/28/14,1,0,12,4,4,0,16,3/15/13,1,0,16,4,4,0,12,2/28/12,1,0,12,13.333,0,0,0,0,0,0,"10/1/14
"
b10039,335436,100038,JAMAICA HOSPITAL NURSING HOME,89-40  135TH  STREET,JAMAICA,NY,11418,(718) 206-5000,590,Queens,Non profit - Corporation,226,217,Medicare and Medicaid,YES,JAMAICA HOSPITAL NURSING HOME CO INC,1/1/75,N,N,N,Resident,Yes,5,,5,,5,,2,,3,,,,1.89839,0.43894,0.74447,1.18341,3.0818,0.08986,2.55103,0.71076,1.10535,4.36714,1.82596,0.51258,0.50325,2.84452,0,0,0,0,1/31/14,0,0,0,0,0,0,0,1/17/13,0,0,0,8,8,0,32,12/2/11,1,0,32,5.333,0,0,0,0,0,0,"10/1/14
"
b1004,15015,100039,PLANTATION MANOR NURSING HOME,6450 OLD TUSCALOOSA HIGHWAY   P O BOX 97,MC CALLA,AL,35111,(205) 477-6161,360,Jefferson,For profit - Corporation,103,98,Medicare and Medicaid,NO,"C & G HEALTHCARE SERVICES, INC.",7/1/71,N,N,N,Both,Yes,4,,3,,5,,3,,2,,,,2.3449,1.02092,0.38878,1.40969,3.7546,0.01327,2.29201,0.57292,0.87224,3.73716,2.51033,1.47903,0.33305,4.04971,3,3,0,24,5/2/14,1,0,24,1,1,0,16,4/16/13,1,0,16,6,6,0,28,6/28/12,1,0,28,22,0,0,0,0,0,0,"10/1/14
"
b10040,335437,100040,WATERFRONT CENTER FOR REHABILITATION & HEALTHCARE,200 SEVENTH STREET,BUFFALO,NY,14201,(716) 847-2500,240,Erie,For profit - Corporation,160,146,Medicare and Medicaid,NO,WATERFRONT OPERATIONS ASSOCIATES LLC,4/1/75,N,N,N,Both,Yes,2,,1,,4,,4,,4,,,,2.90856,1.19418,1.00856,2.20274,5.1113,0.11096,2.46859,0.65415,1.08582,4.20855,2.89102,1.51521,0.69404,4.89554,16,14,3,64,3/20/14,1,0,64,12,9,3,52,3/1/13,1,0,52,24,16,11,136,5/23/12,1,0,136,72,2,21,0,0,0,0,"10/1/14
"
b10041,335438,100043,MEADOWBROOK HEALTHCARE,154 NORTH PROSPECT AVENUE,PLATTSBURGH,NY,12901,(518) 563-5440,90,Clinton,For profit - Corporation,201,199,Medicare and Medicaid,NO,"CGSR, INC",5/1/75,N,N,N,Resident,Yes,4,,3,,5,,2,,4,,,,2.22965,0.55628,0.79472,1.35101,3.58065,0.09221,2.65514,0.68981,1.14352,4.48847,2.06049,0.66933,0.51929,3.21562,4,3,1,20,2/27/14,1,0,20,5,3,2,28,3/28/13,1,0,28,2,1,1,8,1/26/12,1,0,8,20.667,0,5,0,0,0,0,"10/1/14
"
b10042,335439,100044,BLOSSOM NORTH NURSING AND REHABILITATION CENTER,1335 PORTLAND AVE,ROCHESTER,NY,14621,(585) 544-4000,370,Monroe,For profit - Corporation,120,112,Medicare and Medicaid,NO,"BLOSSOM NORTH, LLC",1/1/75,N,N,N,Resident,Yes,2,,1,,5,,2,,1,,,,2.72946,0.68214,0.32545,1.00759,3.73705,0.05089,2.22464,0.56538,0.93726,3.72728,3.0105,1.00141,0.25945,4.04147,22,19,8,132,7/17/14,1,0,132,18,14,4,76,9/25/13,1,0,76,35,24,16,248,7/12/12,1,0,248,132.667,3,21,0,0,0,0,"10/1/14
"
b10043,335440,100045,THE PINES AT POUGHKEEPSIE CTR FOR NRSG & REHAB,100 FRANKLIN STREET,POUGHKEEPSIE,NY,12601,(845) 454-4100,230,Dutchess,For profit - Corporation,200,198,Medicare and Medicaid,NO,POUGHKEEPSIE CROSSINGS LLC,11/1/76,N,N,N,Resident,Yes,5,,4,,5,,3,,3,,,,2.03409,0.92929,0.72071,1.65,3.68409,0.10833,2.66266,0.702,1.14042,4.50508,1.87446,1.09874,0.47221,3.29632,1,1,0,4,2/20/14,1,0,4,4,4,0,12,1/9/13,1,0,12,7,6,1,28,1/23/12,1,0,28,10.667,0,1,0,0,0,0,"10/1/14
"
b10044,335441,100046,CORTLANDT HEALTHCARE L L C,110 OREGON ROAD,CORTLANDT MANOR,NY,10567,(914) 739-9150,800,Westchester,For profit - Partnership,120,112,Medicare and Medicaid,NO,CORTLANDT OPERATIONS LLC,7/1/77,N,N,N,Both,Partial,4,,3,,5,,3,,3,,,,2.19821,1.04286,0.74777,1.79063,3.98884,0.15759,2.54756,0.71364,1.28003,4.54123,2.11722,1.21291,0.4365,3.54059,8,8,0,24,11/8/13,1,0,24,7,7,0,28,2/12/13,1,0,28,7,7,0,32,2/1/12,1,0,32,26.667,0,0,0,0,0,0,"10/1/14
"
b10045,335442,100047,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL S N F,75 BEEKMAN STREET,PLATTSBURGH,NY,12901,(518) 562-7760,90,Clinton,Non profit - Corporation,95,95,Medicare and Medicaid,YES,CHAMPLAIN VALLEY PHYSICIANS,1/1/75,N,N,N,Both,Partial,3,,2,,2,,5,,5,,,,2.79526,0.71,1.09474,1.80474,4.6,0.10526,2.41196,0.65345,0.93374,3.99915,2.84363,0.90183,0.87604,4.63652,8,7,1,48,8/22/13,1,0,48,8,8,1,64,7/26/12,1,0,64,2,1,1,12,6/30/11,1,0,12,47.333,3,0,0,0,0,0,"10/1/14
"
b10046,335445,100048,"DAUGHTERS OF JACOB NURSING HOME CO, INC",1160 TELLER AVE,BRONX,NY,10456,(718) 293-1500,20,Bronx,For profit - Individual,515,372,Medicare and Medicaid,NO,DOJ OPERATIONS ASSOCIATES LLC,3/1/76,N,N,N,Resident,Partial,4,,3,,4,,4,,4,,,,3.08051,1.17204,0.91371,2.08575,5.16626,0.15296,2.34042,0.70533,1.13191,4.17766,3.22961,1.3792,0.60316,4.98477,2,2,0,8,5/6/14,1,0,8,9,9,0,44,6/18/13,1,0,44,7,4,3,24,8/9/12,1,0,24,22.667,3,1,0,0,0,0,"10/1/14
"
b10047,335446,100049,FLUSHING MANOR CARE CENTER,139 66 35TH AVENUE,FLUSHING,NY,11354,(718) 961-5300,590,Queens,For profit - Corporation,278,257,Medicare and Medicaid,NO,"FLUSHING MANOR CARE CENTER, INC.",7/1/75,N,N,N,Both,Yes,5,,5,,5,,2,,4,,,,2.24767,0.11206,0.85837,0.97043,3.2181,0.04767,2.36056,0.66354,1.19349,4.21759,2.33636,0.14017,0.5374,3.07566,0,0,0,0,7/24/14,0,0,0,1,0,1,4,7/12/13,0,0,4,3,3,0,12,6/11/12,1,0,12,3.333,4,0,0,0,0,0,"10/1/14
"
b10048,335447,10005,KING STREET HOME INC,787 KING STREET,PORT CHESTER,NY,10573,(914) 937-5800,800,Westchester,For profit - Corporation,120,77,Medicare and Medicaid,NO,KING STREET HOME INC,7/1/75,N,N,N,Resident,Partial,4,,2,,5,,4,,2,,,,3.11429,1.18896,0.61623,1.80519,4.91948,0.28506,2.46199,0.63798,1.21727,4.31725,3.1038,1.54681,0.37826,4.59319,7,7,0,32,2/19/14,1,0,32,6,6,0,24,1/25/13,1,0,24,5,3,2,20,12/7/11,1,0,20,27.333,0,2,0,0,0,0,"10/1/14
"
b10049,335448,100050,QUEENS NASSAU REHABILITATION AND NURSING CENTER,520 BEACH 19TH STREET,FAR ROCKAWAY,NY,11691,(718) 471-7400,590,Queens,For profit - Corporation,200,191,Medicare and Medicaid,NO,QUEENS NASSAU REHABILITATION & NURSING CENTER,5/1/76,N,N,N,Resident,Yes,4,,3,,5,,2,,3,,,,2.37461,0.54712,0.63168,1.1788,3.55341,0.05236,2.56046,0.72339,1.14478,4.42863,2.2756,0.62775,0.4123,3.23428,5,5,0,36,3/28/14,1,0,36,2,2,0,4,2/7/13,1,0,4,1,1,0,0,3/1/12,1,0,0,19.333,0,0,0,0,0,0,"10/1/14
"
b1005,15016,100051,ATHENS REHABILITATION CENTER & SENIOR CARE,611 WEST MARKET STREET,ATHENS,AL,35611,(256) 232-1620,410,Limestone,For profit - Corporation,149,143,Medicare and Medicaid,NO,"BEST HEALTH, LLC",1/1/67,N,N,N,Resident,Yes,4,,3,,5,,3,,2,,,,2.63741,0.98147,0.40944,1.39091,4.02832,0.03986,2.41532,0.63803,0.96725,4.0206,2.67932,1.27678,0.31629,4.03864,6,6,0,28,5/8/14,1,0,28,2,2,0,8,3/7/13,1,0,8,5,5,0,48,1/6/12,1,0,48,24.667,0,0,0,0,0,0,"10/1/14
"
b10050,335449,100052,ACHIEVE REHAB AND NURSING FACILITY,170 LAKE STREET,LIBERTY,NY,12754,(845) 292-4200,710,Sullivan,For profit - Corporation,140,137,Medicare and Medicaid,NO,WMOP LLC,6/5/75,N,N,N,Resident,Yes,4,,4,,4,,2,,2,,,,2.38942,1.01533,0.53869,1.55401,3.94344,0.18577,2.66114,0.69767,1.26565,4.62446,2.20316,1.20792,0.31802,3.43729,1,1,0,4,1/31/14,1,0,4,4,4,0,16,11/20/12,1,0,16,5,5,0,16,11/1/11,1,0,16,10,0,0,0,0,0,0,"10/1/14
"
b10051,335451,100053,GOLDEN HILL HEALTH CARE CENTER,99 GOLDEN HILL DRIVE,KINGSTON,NY,12401,(845) 340-3390,740,Ulster,For profit - Individual,280,238,Medicare and Medicaid,NO,GOLDEN HILL PLANNING CORPORATION,11/1/76,N,N,N,Both,Yes,3,,3,,4,,2,,2,,,,2.17332,1.15504,0.41176,1.56681,3.74012,0.08067,2.43709,0.65591,1.05435,4.14736,2.18813,1.4616,0.29181,3.63509,3,3,0,12,8/7/14,0,0,12,7,6,1,44,9/30/13,1,0,44,0,0,0,0,9/26/12,0,0,0,20.667,2,0,0,0,0,0,"10/1/14
"
b10052,335453,100054,CARTHAGE AREA HOSPITAL S N F,1001 WEST STREET ROAD,CARTHAGE,NY,13619,(315) 493-1000,330,Jefferson,For profit - Corporation,30,27,Medicare and Medicaid,YES,CARTHAGE AREA HOSPITAL INC,6/1/76,N,N,N,Resident,Yes,3,,2,,3,,4,,4,,,,2.46852,0.71481,0.64444,1.35926,3.82777,0.42407,2.4002,0.61006,0.93482,3.94508,2.52354,0.97251,0.5151,3.91104,9,6,3,48,7/3/13,1,0,48,2,2,0,12,5/2/12,1,0,12,3,3,0,16,3/23/11,1,0,16,30.667,3,0,0,0,0,0,"10/1/14
"
b10053,335454,100055,RIVER LEDGE HEALTH CARE AND REHABILITATION CENTER,8101 STATE HIGHWAY 68,OGDENSBURG,NY,13669,(315) 393-0730,630,St. Lawrence,Non profit - Corporation,180,171,Medicare and Medicaid,NO,UNITED HELPERS NURSING HOME INC,2/1/78,N,N,N,Both,Yes,3,,2,,3,,4,,3,,,,2.69357,0.75322,0.58567,1.33889,4.03246,0.04474,2.56074,0.68545,1.10202,4.3482,2.58098,0.91207,0.3971,3.7382,5,5,0,24,11/22/13,1,0,24,10,10,5,84,11/16/12,1,0,84,2,2,0,8,9/22/11,1,0,8,41.333,3,1,0,0,0,0,"10/1/14
"
b10054,335455,100057,CARMEL RICHMOND HEALTHCARE AND REHAB CENTER,88 OLD TOWN ROAD,STATEN ISLAND,NY,10304,(718) 979-5000,610,Richmond,For profit - Corporation,300,299,Medicare and Medicaid,NO,CARMEL RICHMOND HEALTH CARE AND REHABILITATION CENTER,1/1/76,N,N,N,Both,Yes,5,,4,,5,,2,,3,,,,2.36204,0.58696,0.65635,1.24331,3.60535,0.08629,2.64768,0.73084,1.22134,4.59986,2.18899,0.6666,0.40155,3.1594,2,1,1,8,8/16/13,1,0,8,5,2,3,24,8/9/12,1,0,24,2,0,2,8,7/18/11,0,0,8,13.333,6,1,0,0,0,0,"10/1/14
"
b10055,335457,10006,FIDDLERS GREEN MANOR REHABILITATION & NURSING CTR,168 WEST MAIN STREET,SPRINGVILLE,NY,14141,(716) 592-4781,240,Erie,For profit - Corporation,82,79,Medicare and Medicaid,NO,Legal Business Name Not Available,1/1/76,N,N,N,Resident,Yes,3,,2,,5,,2,,3,,,,1.1557,1.07595,0.6443,1.72025,2.87595,0.07215,2.4767,0.70971,1.08868,4.27509,1.14497,1.25831,0.44221,2.71168,9,9,1,36,5/23/14,0,0,36,9,9,0,48,8/22/13,1,0,48,11,10,1,64,10/3/12,1,0,64,44.667,0,5,0,0,0,0,"10/1/14
"
b10056,335458,100062,DUTCHESS CENTER FOR REHAB AND HEALTHCARE,9 RESERVOIR ROAD,PAWLING,NY,12564,(845) 855-5700,230,Dutchess,For profit - Corporation,122,111,Medicare and Medicaid,NO,CENTER FOR REHABILATATION AND,10/1/76,N,N,N,Resident,Yes,4,,3,,4,,4,,4,,,,3.73243,1.34279,0.96396,2.30676,6.03918,0.15856,2.48911,0.79624,1.31008,4.59544,3.67933,1.39972,0.54979,5.29728,0,0,0,0,8/22/14,0,0,0,5,5,0,28,11/26/13,1,0,28,9,6,3,40,2/15/13,1,0,40,16,0,4,0,0,0,0,"10/1/14
"
b10057,335459,100063,WESTCHESTER CENTER FOR REHABILITATION & NURSING,10 CLAREMONT AVE,MOUNT VERNON,NY,10550,(914) 699-1600,800,Westchester,For profit - Partnership,240,193,Medicare and Medicaid,NO,"PARKVIEW OPERATING CO, LLC",11/25/75,N,N,N,Both,Yes,5,,3,,5,,4,,3,,,,3.04611,0.92021,0.76788,1.68808,4.7342,0.05959,2.47187,0.68857,1.3446,4.50504,3.02372,1.10922,0.42672,4.23594,3,2,1,12,1/9/14,1,0,12,8,8,0,24,3/11/13,1,0,24,16,14,2,52,3/30/12,1,0,52,22.667,0,4,0,0,0,0,"10/1/14
"
b10058,335460,100067,MICHAUD RESIDENTIAL HEALTH SERVICES INC,453 PARK STREET,FULTON,NY,13069,(315) 592-2009,560,Oswego,Non profit - Corporation,89,78,Medicare and Medicaid,NO,MICHAUD RESIDENTIAL HEALTH SERVICES,6/1/75,N,N,N,Resident,Yes,2,,2,,4,,3,,2,,,,2.46282,0.98269,0.4641,1.44679,3.90961,0.12885,2.5579,0.66358,1.07859,4.30007,2.36249,1.22914,0.32151,3.66488,9,9,0,56,8/9/13,1,0,56,4,4,0,28,8/23/12,1,0,28,2,2,0,8,6/2/11,1,0,8,38.667,0,0,0,0,0,0,"10/1/14
"
b10059,335461,100068,NEW GOUVERNEUR HOSPITAL S N F,227 MADISON STREET,NEW YORK,NY,10002,(212) 441-5000,420,New York,Government - City,210,128,Medicare and Medicaid,NO,NEW YORK CITY HEALTH & HOSPITAL CORPORATION,7/15/75,N,N,N,Resident,Yes,4,,2,,5,,5,,5,,,,3.59219,0.5875,1.175,1.7625,5.35469,0.22891,2.49791,0.73089,1.138,4.36679,3.52862,0.66717,0.77149,4.94281,1,1,0,16,12/6/13,1,0,16,5,3,2,52,10/11/12,1,0,52,2,2,0,8,10/7/11,1,0,8,26.667,0,2,1,5980,0,1,"10/1/14
"
b1006,15019,100069,MERRY WOOD LODGE CARE AND REHABILITATION CENTER,P O BOX 130,ELMORE,AL,36025,(334) 567-8484,250,Elmore,For profit - Corporation,124,102,Medicare and Medicaid,NO,Legal Business Name Not Available,1/1/74,N,N,N,Resident,Yes,4,,3,,4,,4,,4,,,,2.39265,0.76324,0.86127,1.62451,4.01716,0.05588,2.34448,0.59808,0.92452,3.86708,2.50412,1.0592,0.69608,4.18733,4,3,1,24,10/30/13,1,0,24,4,2,3,28,11/8/12,1,0,28,8,3,7,32,12/2/11,1,0,32,26.667,0,3,0,0,0,0,"10/1/14
"
b10060,335462,10007,"JEWISH HOME LIFECARE, HARRY & JEANETTE WEINBERG C",100 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,(718) 410-1500,20,Bronx,For profit - Corporation,816,775,Medicare and Medicaid,NO,JEWISH HOME LIFECARE HARRY AND JEANETTE WEINBERG CAMPUS BRONX,1/1/76,N,N,N,Both,Partial,5,,4,,5,,2,,3,,,,2.20232,0.62484,0.54839,1.17323,3.37555,0.06735,2.5917,0.71261,1.07594,4.38025,2.08505,0.72777,0.38084,3.10633,1,1,0,4,9/9/13,1,0,4,4,4,0,16,8/14/12,1,0,16,5,5,0,24,8/8/11,1,0,24,11.333,0,0,0,0,0,0,"10/1/14
"
b10061,335464,100070,ELANT AT MEADOW HILL,172 MEADOW HILL ROAD,NEWBURGH,NY,12550,(845) 564-1700,540,Orange,Non profit - Corporation,190,183,Medicare and Medicaid,NO,ELANT AT NEWBURGH INC,2/1/76,N,N,N,Resident,Yes,5,,4,,5,,3,,2,,,,2.43852,0.90656,0.51366,1.42022,3.85874,0.09372,2.41797,0.67333,1.14389,4.23519,2.47455,1.11749,0.33553,3.67261,0,0,0,0,5/8/14,0,0,0,7,7,0,28,4/23/13,1,0,28,5,5,0,20,3/2/12,1,0,20,12.667,0,0,0,0,0,0,"10/1/14
"
b10062,335465,100071,DAUGHTERS OF SARAH NURSING CENTER,180 WASHINGTON AVE EXT,ALBANY,NY,12203,(518) 456-7831,0,Albany,Non profit - Corporation,210,205,Medicare and Medicaid,NO,DAUGHTERS OF SARAH NURSING HOME COMPANY INC.,3/1/76,N,N,N,Both,Yes,4,,2,,5,,4,,3,,,,2.40317,1.00732,0.53854,1.54585,3.94903,0.09537,2.57353,0.617,0.93358,4.1241,2.29128,1.35507,0.43103,3.85978,4,4,0,28,2/6/14,1,0,28,3,3,0,28,2/20/13,1,0,28,5,4,1,20,1/12/12,1,0,20,26.667,1,1,0,0,0,0,"10/1/14
"
b10063,335466,100072,KINGSWAY ARMS NURSING CENTER INC,323 KINGS ROAD,SCHENECTADY,NY,12304,(518) 393-4117,650,Schenectady,For profit - Corporation,160,159,Medicare and Medicaid,NO,"KINGSWAY ARMS NURSING CENTER, INC.",2/1/76,N,N,N,Both,Yes,3,,2,,5,,3,,2,,,,2.26635,1.27453,0.41195,1.68648,3.95283,0.10252,2.57935,0.60625,0.86972,4.05532,2.15595,1.74492,0.35392,3.92903,3,2,1,20,7/18/14,1,0,20,4,1,3,20,8/6/13,1,0,20,12,9,3,60,7/16/12,1,0,60,26.667,3,5,0,0,0,0,"10/1/14
"
b10064,335467,100073,CREST MANOR LIVING AND REHABILITATION CENTER,6745 PITTSFORD PALMYRA ROAD,FAIRPORT,NY,14450,(585) 223-3633,370,Monroe,For profit - Corporation,80,75,Medicare and Medicaid,NO,CREST MANOR LIVING & REHAB. CENTER,1/1/76,N,N,N,Resident,Yes,5,,5,,4,,3,,4,,,,2.15533,0.666,0.85333,1.51933,3.67466,0.078,2.49041,0.62616,0.98711,4.10367,2.12356,0.88281,0.64593,3.60949,2,2,0,8,8/25/14,0,0,8,0,0,0,0,9/17/13,0,0,0,0,0,0,0,10/17/12,0,0,0,4,0,0,0,0,0,0,"10/1/14
"
b10065,335468,100075,BEECHWOOD HOMES,2235 MILLERSPORT HIGHWAY,GETZVILLE,NY,14068,(716) 504-1000,240,Erie,Non profit - Corporation,272,255,Medicare and Medicaid,NO,BEECHWOOD HOMES,5/1/78,N,N,N,Both,Yes,3,,2,,3,,4,,3,,,,2.81882,1.41235,0.62078,2.03314,4.85195,0.07216,2.58715,0.63569,0.99749,4.22033,2.67342,1.84405,0.46502,4.63417,8,8,0,44,7/18/14,1,0,44,5,1,4,28,5/17/13,1,0,28,3,3,2,12,5/1/12,1,0,12,33.333,0,5,0,0,0,0,"10/1/14
"
b10066,335470,100076,BORO PARK CENTER FOR NURSING AND REHAB CENTER,4915 10TH AVE,BROOKLYN,NY,11219,(718) 851-3700,331,Kings,For profit - Corporation,510,484,Medicare and Medicaid,NO,BORO PARK OPERATING CO LLC,3/1/76,N,N,N,Resident,Yes,5,,3,,5,,4,,3,,,,3.34008,1.29928,0.89948,2.19876,5.53884,0.20093,2.73708,0.78987,1.45304,4.97999,2.99427,1.36529,0.46254,4.48324,2,2,0,8,5/14/14,1,0,8,6,4,2,28,5/3/13,1,0,28,5,5,0,40,4/30/12,1,0,40,20,3,1,0,0,1,1,"10/1/14
"
b10067,335471,100077,ST JOSEPH NURSING HOME,2535 GENESEE STREET,UTICA,NY,13501,(315) 797-1230,510,Oneida,Non profit - Corporation,120,102,Medicare and Medicaid,NO,ST. JOSEPH NURSING HOME CO. OF UTICA,2/1/76,N,N,N,Resident,Partial,2,,1,,5,,4,,3,,,,3.29853,0.9402,0.62745,1.56765,4.86618,0.05588,2.58903,0.58471,0.91817,4.09191,3.12612,1.33462,0.51061,4.79362,7,7,1,64,1/9/14,2,32,96,7,7,0,32,1/30/13,1,0,32,19,19,8,554,1/20/12,2,277,831,197.167,2,1,3,25415,1,4,"10/1/14
"
b10068,335472,100079,MIDWAY NURSING HOME INC,69 95 QUEENS MIDTOWN EXPRESSWAY,MASPETH,NY,11378,(718) 429-2200,590,Queens,For profit - Individual,200,178,Medicare and Medicaid,NO,"MIDWAY NURSING HOME, INC.",2/1/76,N,N,N,Resident,Yes,3,,3,,5,,1,,1,,,,2.33371,0.58427,0.33989,0.92416,3.25787,0.08258,2.30168,0.67114,1.07749,4.05031,2.48784,0.72257,0.2357,3.24225,5,4,1,20,5/20/14,0,0,20,11,7,4,40,4/17/13,1,0,40,3,3,0,8,5/29/12,1,0,8,24.667,2,2,0,0,0,0,"10/1/14
"
b10069,335473,10008,BRIGHTON MANOR,989 BLOSSOM ROAD,ROCHESTER,NY,14610,(585) 482-3500,370,Monroe,For profit - Corporation,80,76,Medicare and Medicaid,NO,"BLOSSOM HEALTH CARE CENTER, INC.",11/1/77,N,N,N,Resident,Yes,1,,1,,3,,1,,1,,,,1.85461,1.51513,0.17829,1.69342,3.54803,0.17039,2.42571,0.59588,0.95815,3.97974,1.87601,2.11043,0.13904,3.59364,11,8,3,40,8/1/14,0,0,40,11,11,2,52,8/30/13,1,0,52,18,15,3,76,10/9/12,1,0,76,50,1,4,0,0,0,0,"10/1/14
"
b1007,15023,100080,HATLEY HEALTH CARE INC,300 MEDICAL CENTER DRIVE,CLANTON,AL,35045,(205) 755-4960,100,Chilton,For profit - Corporation,201,134,Medicare and Medicaid,NO,"HATLEY HEALTH CARE, INC.",1/1/67,N,N,N,Both,Yes,3,,2,,4,,4,,4,,,,3.20149,0.825,0.65597,1.48097,4.68246,0.04254,2.51501,0.65157,0.90629,4.07288,3.12344,1.05092,0.54082,4.6342,3,2,1,52,3/27/14,1,0,52,4,4,0,12,1/31/13,1,0,12,0,0,0,0,3/27/12,0,0,0,30,0,1,0,0,0,0,"10/1/14
"
b10070,335475,100081,CHARLES T SITRIN HEALTH CARE S N F,2050 TILDEN AVE,NEW HARTFORD,NY,13413,(315) 797-3114,510,Oneida,Non profit - Corporation,156,154,Medicare and Medicaid,NO,CHARLES T. SITRIN HEALTH CARE CENTER INC,12/1/75,N,N,N,Resident,Yes,2,,1,,4,,4,,4,,,,2.63442,1.61039,0.76006,2.37045,5.00487,0.27792,2.55946,0.66722,1.09642,4.3231,2.52556,2.00326,0.51797,4.66659,9,9,0,40,11/8/13,1,0,40,10,10,0,44,8/29/12,1,0,44,7,5,2,145,6/9/11,1,0,145,58.833,1,1,1,4225,0,1,"10/1/14
"
b10071,335476,100084,THE FRIENDLY HOME,3156 EAST AVENUE,ROCHESTER,NY,14618,(585) 381-1600,370,Monroe,Non profit - Corporation,204,190,Medicare and Medicaid,NO,ROCHESTER FRIENDLY HOME,1/1/76,N,N,N,Resident,Yes,5,,5,,5,,4,,3,,,,2.63526,1.12105,0.54684,1.66789,4.30315,0.06816,2.6131,0.61916,0.9635,4.19576,2.47451,1.50281,0.42408,4.13407,2,2,0,4,10/22/13,1,0,4,2,2,0,8,8/23/12,1,0,8,2,1,1,8,9/8/11,1,0,8,6,1,0,0,0,0,0,"10/1/14
"
